CombID,Idx1,Idx2,Idx3,TripleProduct,MeanDis_km,Converged
79,8,11,29,0.0102660052726861,41.3111512664375,1
80,8,11,30,0.0102796620877685,41.3111512664166,1
81,8,11,31,0.0102931574371214,41.3111512662421,1
82,8,11,32,0.0103067728045821,41.3111512663365,1
83,8,11,33,0.0103213727242746,41.3111512661074,1
84,8,11,34,0.00957295134322057,41.3111512664966,1
85,8,11,35,0.00956442686854082,41.3111512667076,1
86,8,11,36,0.00955509950041746,41.3111512665904,1
87,8,11,37,0.00954576225660622,41.3111512666468,1
88,8,11,38,0.00953642469376698,41.3111512664692,1
89,8,11,39,0.0095270440709639,41.3111512666094,1
90,8,11,40,0.00951857109809268,41.3111512666268,1
91,8,12,13,6.54575644115494e-08,0,0
92,8,12,14,1.57024788861804e-07,0,0
93,8,12,15,0.000260908480273934,41.3111512661842,1
94,8,12,16,0.000261706276292384,41.3111512661686,1
95,8,12,17,0.000262364220513576,41.3111512659519,1
96,8,12,18,0.000263103339473265,41.3111512663459,1
97,8,12,19,0.0041355279167264,41.3111512661285,1
98,8,12,20,0.00417051811352065,41.3111512660889,1
99,8,12,21,0.0042041570709392,41.3111512659581,1
100,8,12,22,0.00423606465005127,41.3111512661784,1
101,8,12,23,0.00456313909555256,41.3111512659294,1
102,8,12,24,0.00457946630903059,41.3111512662058,1
103,8,12,25,0.00459386305245909,41.3111512660906,1
104,8,12,26,0.00460859006950642,41.3111512661937,1
105,8,12,27,0.0102598311748142,41.311151265065,1
106,8,12,28,0.0102737591313238,41.3111512648693,1
107,8,12,29,0.010287577191517,41.3111512650034,1
108,8,12,30,0.0103012580590404,41.3111512647764,1
