"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,11/08/2022 21:19:23,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2021b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1336,11/08/2022 21:19:23,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,11/08/2022 21:19:23,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,11/08/2022 21:19:26,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,11/08/2022 21:19:27,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,11/08/2022 21:19:55,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,11/08/2022 21:19:55,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
4,"Default",0,"AgVeExtPrp.cpp",218,11/08/2022 21:20:18,"ZHR-LAPTOP","haozh","Vehicle Sat_0: Cannot open external ephemeris file D:\OneDrive\CSU\研究课题\2021-2022 DRO卫星项目\北京中心交互\轨道数据\dro_2023_10_04_01_43_54_UTCG_dw_0_Ephemeris.e"
4,"Default",0,"AgVeExtPrp.cpp",218,11/08/2022 21:20:18,"ZHR-LAPTOP","haozh","Vehicle Sat_m3: Cannot open external ephemeris file D:\OneDrive\CSU\研究课题\2021-2022 DRO卫星项目\北京中心交互\轨道数据\dro_2023_10_04_01_43_54_UTCG_dw_-3_Ephemeris.e"
4,"Default",0,"AgVeExtPrp.cpp",218,11/08/2022 21:20:18,"ZHR-LAPTOP","haozh","Vehicle Sat_m6: Cannot open external ephemeris file D:\OneDrive\CSU\研究课题\2021-2022 DRO卫星项目\北京中心交互\轨道数据\dro_2023_10_04_01_43_54_UTCG_dw_-6_Ephemeris.e"
4,"Default",0,"AgVeExtPrp.cpp",218,11/08/2022 21:20:18,"ZHR-LAPTOP","haozh","Vehicle Sat_p3: Cannot open external ephemeris file D:\OneDrive\CSU\研究课题\2021-2022 DRO卫星项目\北京中心交互\轨道数据\dro_2023_10_04_01_43_54_UTCG_dw_3_Ephemeris.e"
4,"Default",0,"AgVeExtPrp.cpp",218,11/08/2022 21:20:18,"ZHR-LAPTOP","haozh","Vehicle Sat_p6: Cannot open external ephemeris file D:\OneDrive\CSU\研究课题\2021-2022 DRO卫星项目\北京中心交互\轨道数据\dro_2023_10_04_01_43_54_UTCG_dw_3_Ephemeris.e"
