"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,12/15/2023 10:06:15,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,12/15/2023 10:06:15,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,12/15/2023 10:06:15,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,12/15/2023 10:06:19,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,12/15/2023 10:06:19,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,12/15/2023 10:07:18,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,12/15/2023 10:07:18,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,12/15/2023 10:07:28,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,12/15/2023 10:07:28,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
1,"Default",0,"AgScriptManager.cpp",530,12/15/2023 10:07:45,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,12/15/2023 10:07:45,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
3,"MsgWnd",0,"",0,12/15/2023 10:09:33,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""RaanTEMED"" to ""RaanTEMED1""."
3,"MsgWnd",0,"",0,12/15/2023 10:09:34,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""alphaG"" to ""alphaG1""."
3,"MsgWnd",0,"",0,12/15/2023 10:09:34,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""ECEFY"" to ""ECEFY1""."
3,"MsgWnd",0,"AgScen.cpp",916,12/15/2023 10:26:29,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,12/15/2023 10:26:29,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
4,"MsgWnd",0,"",0,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
1,"Default",0,"AgScriptManager.cpp",530,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
4,"MsgWnd",0,"",0,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,12/15/2023 10:26:52,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,12/15/2023 11:31:26,"ZHR-LAPTOP","haozh","The profile shootEpochTLI must have at least one active control parameter and one active equality constraint."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:06,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:07,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:08,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:09,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:10,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:11,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:12,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:13,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:14,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,12/15/2023 11:41:15,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator: Segment Target Sequence.Prop2PostLGA stopped on max duration."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for CrossTrack."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for CrossTrackRate."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for InTrack."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for InTrackRate."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for Radial."
4,"MsgWnd",0,"",0,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for RadialRate."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,12/15/2023 12:58:49,"ZHR-LAPTOP","haozh","Astrogator: Segment Target Sequence.Prop2PostLGA stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,12/15/2023 12:59:13,"ZHR-LAPTOP","haozh","Astrogator: Segment Target Sequence.Prop2PostLGA stopped on max duration."
4,"MsgWnd",0,"",0,12/15/2023 12:59:13,"ZHR-LAPTOP","haozh","Astrogator Error: In segment Target_Sequence.- could not calculate result for CrossTrack."
