"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,12/10/2022 17:18:42,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,12/10/2022 17:18:43,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,12/10/2022 17:18:43,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,12/10/2022 17:18:46,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,12/10/2022 17:18:47,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,12/10/2022 17:18:50,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,12/10/2022 17:18:50,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry KALPANA_CHAWLA_52178 with SSC 52178. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry RS9S_53312 with SSC 53312. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry RS12S_53313 with SSC 53313. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-2110_CYCLO_53373 with SSC 53373. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-212_MONITO_53374 with SSC 53374. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-218_KUZBAS_53375 with SSC 53375. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-214_MIET-A_53377 with SSC 53377. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:30:57,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-2111_RESHU_53382 with SSC 53382. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry KALPANA_CHAWLA_52178 with SSC 52178. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry RS9S_53312 with SSC 53312. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry RS12S_53313 with SSC 53313. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-2110_CYCLO_53373 with SSC 53373. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-212_MONITO_53374 with SSC 53374. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-218_KUZBAS_53375 with SSC 53375. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-214_MIET-A_53377 with SSC 53377. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,12/10/2022 17:32:27,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection1 cannot create Satellite Collection entry SXC3-2111_RESHU_53382 with SSC 53382. Could not find SSC in selected TLE Source."
