"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,05/22/2022 00:15:13,"ZHR-LAPTOP","haozh","STK EOIR is licensed, but a valid install was not found.  Install EOIR."
3,"Default",0,"AgStkInitObj.cpp",1894,05/22/2022 00:15:13,"ZHR-LAPTOP","haozh","STK Space Environment and Effects Tool is licensed, but a valid install was not found.  Install or Update STK SEET to match the STK version 12.4.0."
1,"MsgWnd",0,"",0,05/22/2022 00:15:16,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2017b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1336,05/22/2022 00:15:16,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,05/22/2022 00:15:16,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,05/22/2022 00:15:17,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,05/22/2022 00:15:17,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,05/22/2022 00:15:20,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,05/22/2022 00:15:20,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,05/22/2022 00:15:27,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,05/22/2022 00:15:27,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
3,"Default",0,"AgAsStreamingTerrainSaveLoad.cpp",305,05/22/2022 00:15:27,"ZHR-LAPTOP","haozh","Terrain server and tileset saved in the scenario (""http://twsusecovacc01.agi.com/stk-terrain/ world"") do not match application settings. Using application settings ("" "")."
2,"Default",0,"AgGx3dDbFile.cpp",598,05/22/2022 00:15:59,"ZHR-LAPTOP","haozh","Unable to find file 'C:\Users\jthompson\Documents\STK 11 (x64)\RPO_Template_Scenario\satellite.dae'"
2,"Default",0,"AgGx3dDbFile.cpp",598,05/22/2022 00:16:01,"ZHR-LAPTOP","haozh","Unable to find file 'C:\Users\jthompson\Documents\STK 11 (x64)\RPO_Template_Scenario\satellite.glb'"
