"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,02/17/2024 10:50:50,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,02/17/2024 10:50:50,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
4,"MsgWnd",14008,"AgApRmtMsg.cpp",4341,02/17/2024 10:50:50,"ZHR-LAPTOP","haozh","STK/CON: Error binding to socket, Port 5001 address in use"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,02/17/2024 10:50:52,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,02/17/2024 10:50:52,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,02/17/2024 10:50:53,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,02/17/2024 10:50:53,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,02/17/2024 10:51:02,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,02/17/2024 10:51:02,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
4,"Default",0,"AgVeExtPrp.cpp",218,02/17/2024 10:51:26,"ZHR-LAPTOP","haozh","Vehicle PeregrineEpher: Cannot open external ephemeris file D:\OneDrive\Files\matlab\csu\droProject\[20220111]_cislunarTrajViaWSB_V4\analysis\JPL_Horizons\Peregrine_24022_Ephemeris.e"
3,"MsgWnd",11004,"AgScen.cpp",6160,02/17/2024 10:51:26,"ZHR-LAPTOP","haozh","Quick Report: t_alt, unable to locate style: t_alt."
3,"MsgWnd",11004,"AgScen.cpp",6160,02/17/2024 10:51:26,"ZHR-LAPTOP","haozh","Quick Report: t_InclRaanAop, unable to locate style: t_InclRaanAop."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:22,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Peri stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:22,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Dt2 stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:38,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Peri stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:38,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Dt2 stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:42,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Peri stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:23:42,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Dt2 stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:24:09,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Dt2 stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,02/17/2024 11:24:20,"ZHR-LAPTOP","haozh","Astrogator: Segment Propa2Dt2 stopped on max duration."
3,"Default",0,"AgGx3dTerrainRenderUser.cpp",911,02/17/2024 11:25:16,"ZHR-LAPTOP","haozh","AGI terrain server enabled for visualization but online options are off.  Terrain will not be displayed."
3,"Default",0,"AgGx3dTerrainTextureRenderUser.cpp",1888,02/17/2024 11:25:16,"ZHR-LAPTOP","haozh","Online access is disabled, Bing maps will be unavailable."
