"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,09/18/2023 20:07:56,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,09/18/2023 20:07:57,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,09/18/2023 20:07:57,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,09/18/2023 20:07:58,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,09/18/2023 20:07:59,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,09/18/2023 20:08:31,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,09/18/2023 20:08:31,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
4,"MsgWnd",0,"",0,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
1,"Default",0,"AgScriptManager.cpp",530,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
4,"MsgWnd",0,"",0,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,09/18/2023 20:09:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,09/18/2023 20:21:13,"ZHR-LAPTOP","haozh","Can't find alignment vector 'bodyZ' based on 'Satellite/SateEpher' during load of '/Application/STK/Scenario/DROA_postDRI_2403/Satellite/SateEpher/Sensor/Sensor9': using 'Nadir(Detic)' based on 'Satellite/SateEpher' instead"
