"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,04/04/2024 23:07:48,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,04/04/2024 23:07:49,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,04/04/2024 23:07:49,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,04/04/2024 23:07:50,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,04/04/2024 23:07:50,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,04/04/2024 23:07:52,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,04/04/2024 23:07:52,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
4,"Default",0,"AgVeExtPrp.cpp",218,04/04/2024 23:08:05,"ZHR-LAPTOP","haozh","Vehicle SateEpher: Cannot read external ephemeris file D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_0403.oem"
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:52,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:53,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:53,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:54,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:54,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:54,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:55,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:55,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:56,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:56,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
3,"Default",0,"AgMCSPropAbstract.cpp",2529,04/04/2024 23:08:57,"ZHR-LAPTOP","haozh","Astrogator: Segment Sequence.TargSeq.Bw Seq TLI.Prop2OD stopped on max duration."
