"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,07/15/2024 21:56:03,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,07/15/2024 21:56:04,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,07/15/2024 21:56:04,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,07/15/2024 21:56:09,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,07/15/2024 21:56:10,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,07/15/2024 21:56:42,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,07/15/2024 21:56:42,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,07/15/2024 21:56:57,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,07/15/2024 21:56:57,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
3,"Default",0,"AgPropagatorComponentManager.cpp",1933,07/15/2024 21:56:58,"ZHR-LAPTOP","haozh","Engine Model Plugin registration error: CSharp Engine Example"
3,"Default",0,"AgPropagatorComponentManager.cpp",1936,07/15/2024 21:56:58,"ZHR-LAPTOP","haozh","AGI.Astrogator.Plugin.Examples.EngineModeling.CSharp.Example1 is not registered as a COM component."
4,"MsgWnd",0,"",0,07/15/2024 21:57:08,"ZHR-LAPTOP","haozh","Satellite using SPICE propagator cannot propagate: SPICE: Cannot open spice file D:\chrome_download\1000068 (1).bsp."
4,"MsgWnd",0,"",0,07/15/2024 21:57:08,"ZHR-LAPTOP","haozh","Satellite using SPICE propagator cannot propagate: SPICE: Cannot open spice file D:\chrome_download\1000068 (1).bsp."
2,"Default",0,"AgGx3dDbFile.cpp",598,07/15/2024 21:57:09,"ZHR-LAPTOP","haozh","Unable to find file 'D:\360_Clouds\DROXD\in_Orbit_Scn\droA_CAM\mdl\DROAB_0705_mnvr.mdl'"
2,"Default",0,"AgGx3dDbFile.cpp",598,07/15/2024 21:57:10,"ZHR-LAPTOP","haozh","Unable to find file 'D:\360_Clouds\matlab\DROXD\in_orbit\solarPanelB\20240711191208DROAB.mdl'"
4,"Default",0,"AgVeExtPrp.cpp",218,07/15/2024 21:57:17,"ZHR-LAPTOP","haozh","Vehicle SateHist: Cannot read external ephemeris file D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem"
4,"MsgWnd",0,"",0,07/15/2024 22:06:16,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 22:07:30,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 22:23:02,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 22:27:36,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 23:03:39,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 23:10:58,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/15/2024 23:55:18,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
4,"MsgWnd",0,"",0,07/16/2024 00:01:13,"ZHR-LAPTOP","haozh"," Warning! There appears to be a problem with the external ephemeris file: D:\360安全云盘同步版\DROXD\入轨后报告\轨道日报\oem\DROAB_all_0418.oem The object: /Application/STK/Scenario/droAB/Satellite/SateHist may not be valid."
