"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,10/20/2023 22:30:19,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,10/20/2023 22:30:20,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,10/20/2023 22:30:20,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,10/20/2023 22:30:22,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,10/20/2023 22:30:22,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,10/20/2023 22:30:24,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,10/20/2023 22:30:24,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,10/20/2023 22:30:34,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,10/20/2023 22:30:34,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
1,"Default",0,"AgScriptManager.cpp",530,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
4,"Default",-1,"AgScriptEngine.cpp",964,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Script Error: ?????"
4,"Default",0,"AgPinScriptEngineStrCaller.cpp",137,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Function ExecuteStr failed. Did not run properly (80020009). "
4,"Default",-1,"AgScriptEngine.cpp",964,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Script Error: ?????"
4,"Default",0,"AgPinScriptEngineStrCaller.cpp",137,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Function ExecuteStr failed. Did not run properly (80020009). "
4,"Default",-1,"AgScriptEngine.cpp",964,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Script Error: ?????"
4,"Default",0,"AgPinScriptEngineStrCaller.cpp",137,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Function ExecuteStr failed. Did not run properly (80020009). "
4,"Default",-1,"AgScriptEngine.cpp",964,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Script Error: ?????"
4,"Default",0,"AgPinScriptEngineStrCaller.cpp",137,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Function ExecuteStr failed. Did not run properly (80020009). "
4,"MsgWnd",0,"",0,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
4,"MsgWnd",0,"",0,10/20/2023 22:31:13,"ZHR-LAPTOP","haozh","Empty Inline expression specification in calculation object not allowed."
3,"MsgWnd",0,"",0,10/20/2023 22:31:21,"ZHR-LAPTOP","haozh","Graph start time is outside the object's available time.  Only data within the object's available time will be displayed."
3,"MsgWnd",0,"",0,10/20/2023 22:32:04,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""RaanTEMED"" to ""RaanTEMED2""."
3,"MsgWnd",0,"",0,10/20/2023 22:32:04,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""alphaG"" to ""alphaG2""."
3,"MsgWnd",0,"",0,10/20/2023 22:32:04,"ZHR-LAPTOP","haozh","Component Manager: Non-unique component name changed from ""ECEFY"" to ""ECEFY2""."
