"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
3,"MsgWnd",0,"",0,04/12/2023 21:22:29,"ZHR-LAPTOP","haozh","No valid 64 bit Matlab automation server is available.  Please run matlab /regserver as administrator or see Mathworks online help."
2,"Default",0,"AgApRmtMsg.cpp",1336,04/12/2023 21:22:31,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,04/12/2023 21:22:31,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,04/12/2023 21:22:35,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,04/12/2023 21:22:36,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,04/12/2023 21:22:39,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,04/12/2023 21:22:39,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgScen.cpp",916,04/12/2023 21:22:46,"ZHR-LAPTOP","haozh","Scenario Load: This Scenario was written by an older version of STK."
3,"MsgWnd",0,"AgScen.cpp",918,04/12/2023 21:22:46,"ZHR-LAPTOP","haozh","Scenario Load: If saved, the Scenario may be unreadable by older versions of STK."
3,"MsgWnd",11004,"AgScen.cpp",6160,04/12/2023 21:23:01,"ZHR-LAPTOP","haozh","Quick Report: dv, unable to locate style: dv."
3,"MsgWnd",11004,"AgScen.cpp",6160,04/12/2023 21:23:01,"ZHR-LAPTOP","haozh","Quick Report: flybyRange_Illumination, unable to locate style: flybyRange_Illumination."
3,"MsgWnd",11004,"AgScen.cpp",6160,04/12/2023 21:23:01,"ZHR-LAPTOP","haozh","Quick Report: flybyRange_Illumination1, unable to locate style: flybyRange_Illumination."
1,"Default",0,"AgScriptManager.cpp",530,04/12/2023 21:49:52,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/AgCallFunctionOneArgReturnOne.vbs"
1,"Default",0,"AgScriptManager.cpp",530,04/12/2023 21:49:52,"ZHR-LAPTOP","haozh","Loaded initialization script file C:\Program Files\AGI\STK 12\STKData\Scripting/Init/FunctionInterface.vbs"
