"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,04/19/2022 20:55:42,"ZHR-LAPTOP","haozh","An STK EOIR license exists but the Earth Hi Res Imagery file (""C:\Program Files\AGI\STK 12\EOIR_Databases\MaterialMaps\earthHiRes.dat"") could not be found. Indicating EOIR has not been installed."
3,"Default",0,"AgStkInitObj.cpp",2226,04/19/2022 20:55:42,"ZHR-LAPTOP","haozh","STK Radar Advanced Environment license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1889,04/19/2022 20:55:42,"ZHR-LAPTOP","haozh","STK Space Environment and Effects Tool license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1892,04/19/2022 20:55:42,"ZHR-LAPTOP","haozh","Install or Update STK SEET to match the STK version 12.2.0."
1,"MsgWnd",0,"",0,04/19/2022 20:55:44,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2017b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1332,04/19/2022 20:55:44,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1512,04/19/2022 20:55:44,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",1004,04/19/2022 20:56:12,"ZHR-LAPTOP","haozh","STK TIREM license present; but a valid TIREM install was not found. Install STK/TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",923,04/19/2022 20:56:12,"ZHR-LAPTOP","haozh","STK Communications License for Urban Propagation Extension present; but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","SGP4 has failed for /Application/STK/Scenario/Scenario2/Satellite/xx9bDeck"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","The most likely cause is orbit decay due to an out of date element set for SSC 51899."
1,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","Time of failure is 2.232087 days past the tle epoch (element 1)"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","SGP4 has failed for /Application/STK/Scenario/Scenario2/Satellite/xx9bDeck"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","The most likely cause is orbit decay due to an out of date element set for SSC 52005."
1,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","Time of failure is 1.250209 days past the tle epoch (element 1)"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","SGP4 has failed for /Application/STK/Scenario/Scenario2/Satellite/xx9bDeck"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","The most likely cause is orbit decay due to an out of date element set for SSC 52006."
1,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","Time of failure is 1.529247 days past the tle epoch (element 1)"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","SGP4 has failed for /Application/STK/Scenario/Scenario2/Satellite/xx9bDeck"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","The most likely cause is orbit decay due to an out of date element set for SSC 52007."
1,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","Time of failure is 2.151074 days past the tle epoch (element 1)"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","SGP4 has failed for /Application/STK/Scenario/Scenario2/Satellite/xx9bDeck"
3,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","The most likely cause is orbit decay due to an out of date element set for SSC 52104."
1,"MsgWnd",1005,"",0,04/19/2022 20:58:56,"ZHR-LAPTOP","haozh","Time of failure is 0.681959 days past the tle epoch (element 1)"
