"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,06/11/2022 17:58:41,"ZHR-LAPTOP","haozh","STK EOIR is licensed, but a valid install was not found.  Install EOIR."
3,"MsgWnd",0,"",0,06/11/2022 17:59:15,"ZHR-LAPTOP","haozh","Change in Matlab or Connector configuration detected, running Connector Refresh Tool."
1,"MsgWnd",0,"",0,06/11/2022 17:59:15,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2021b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1336,06/11/2022 17:59:15,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1516,06/11/2022 17:59:15,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
1,"Default",0,"IAgUiPluginSiteImpl.hpp",50,06/11/2022 17:59:17,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Loading EXata UI xml files from ""C:\Program Files\AGI\STK 12\STK-QualNet Interface\QualNetUI\gui\settings""."
3,"Default",0,"IAgUiPluginSiteImpl.hpp",50,06/11/2022 17:59:18,"ZHR-LAPTOP","haozh","Scalable Networks Modeling Interface:  Unable to find a valid Scalable Networks simulator installation."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",975,06/11/2022 18:05:32,"ZHR-LAPTOP","haozh","TIREM is licensed, but a valid install was not found. Install TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",894,06/11/2022 18:05:32,"ZHR-LAPTOP","haozh","STK Urban Propagation Extension for STK Communications is licensed, but a valid install was not found.  Install Urban Propagation Extension."
4,"MsgWnd",0,"",0,06/11/2022 18:40:21,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection3 cannot create Satellite Collection entry STARLINK-61_44249 with SSC 44249. Could not find SSC in selected TLE Source."
4,"MsgWnd",0,"",0,06/11/2022 18:40:21,"ZHR-LAPTOP","haozh","SatelliteCollection/SatelliteCollection3 cannot create Satellite Collection entry STARLINK-71_44252 with SSC 44252. Could not find SSC in selected TLE Source."
