"Type","TypeDesc","ErrorCode","Filename","LineNumber","DateTime","ComputerName","UserName","Message"
1,"MsgWnd",0,"",0,04/29/2022 17:15:38,"ZHR-LAPTOP","haozh","An STK EOIR license exists but the Earth Hi Res Imagery file (""C:\Program Files\AGI\STK 12\EOIR_Databases\MaterialMaps\earthHiRes.dat"") could not be found. Indicating EOIR has not been installed."
3,"Default",0,"AgStkInitObj.cpp",2226,04/29/2022 17:15:38,"ZHR-LAPTOP","haozh","STK Radar Advanced Environment license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1889,04/29/2022 17:15:38,"ZHR-LAPTOP","haozh","STK Space Environment and Effects Tool license is present, but a valid install was not found."
3,"Default",0,"AgStkInitObj.cpp",1892,04/29/2022 17:15:38,"ZHR-LAPTOP","haozh","Install or Update STK SEET to match the STK version 12.2.0."
1,"MsgWnd",0,"",0,04/29/2022 17:15:40,"ZHR-LAPTOP","haozh","STK MATLAB Interface:  Loaded API at C:\Program Files\MATLAB\R2017b\bin\win64."
2,"Default",0,"AgApRmtMsg.cpp",1332,04/29/2022 17:15:40,"ZHR-LAPTOP","haozh","STK/CON: Initializing STK/CON module."
2,"Default",0,"AgApRmtMsg.cpp",1512,04/29/2022 17:15:40,"ZHR-LAPTOP","haozh","STK/CON: Accepting connection requests"
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",1004,04/29/2022 17:17:00,"ZHR-LAPTOP","haozh","STK TIREM license present; but a valid TIREM install was not found. Install STK/TIREM."
3,"Default",0,"AgSTKCommRdrComponentMgrScExt.cpp",923,04/29/2022 17:17:00,"ZHR-LAPTOP","haozh","STK Communications License for Urban Propagation Extension present; but a valid install was not found.  Install Urban Propagation Extension."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 17:29:54,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 17:30:35,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 17:35:23,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 17:35:36,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 17:40:25,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 21:41:26,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"Default",-1,"",0,04/29/2022 21:41:26,"ZHR-LAPTOP","haozh","Satellite trajectory intersects with Earth during Propagate segment Collision occurred: 6 May 2022 03:32:43.387"
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 21:44:37,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"Default",-1,"",0,04/29/2022 21:44:37,"ZHR-LAPTOP","haozh","Satellite trajectory intersects with Earth during Propagate segment Collision occurred: 8 May 2022 04:59:10.131"
3,"MsgWnd",0,"AgVarStepIntegrator.cpp",341,04/29/2022 21:46:05,"ZHR-LAPTOP","haozh","Warning: Minimum step size reached in integrator, integration errors may be above tolerance."
3,"Default",-1,"",0,04/29/2022 21:46:05,"ZHR-LAPTOP","haozh","Satellite trajectory intersects with Earth during Propagate segment Collision occurred: 8 May 2022 10:00:19.911"
